contig	length	gc
contig_24181	297431	0.6456993386701454
contig_68012	6308	0.4053582752060875
contig_6805	17031	0.42587047149315954
contig_5360	28505	0.5506753201192773
contig_65236	7338	0.34709730171708914
contig_72319	16512	0.5945373062015504
contig_18400	21380	0.27104770813844714
contig_18585	7268	0.4716565767749037
contig_69905	7800	0.3626923076923077
contig_78370	3312	0.29257246376811596
contig_63069	10687	0.4963974922803406
contig_40708	48355	0.43513597352910766
contig_42158	6285	0.617024661893397
contig_45791	130073	0.6357814458035104
contig_73401	8105	0.5225169648365207
contig_67797	3050	0.45377049180327866
contig_22974	7371	0.42952109618776285
contig_56759	26619	0.343138359818175
contig_34897	30290	0.4569494882799604
contig_36930	421464	0.6367281665812501
contig_54577	27600	0.3947826086956522
contig_60983	4606	0.6181068171949631
contig_74054	6588	0.48193685488767457
contig_7644	29024	0.39684399117971336
contig_81967	7822	0.6571209409358221
contig_71429	15652	0.534564272936366
contig_63314	5019	0.4624427176728432
contig_53974	4231	0.42968565350980853
contig_80627	42868	0.5265232807688719
contig_25267	28219	0.47092384563591905
contig_27331	39268	0.4717072425384537
contig_56386	5688	0.3881856540084388
contig_42542	27062	0.7000221713103244
contig_29692	3718	0.36013986013986016
contig_67014	3671	0.5524380277853446
contig_7086	8681	0.4591636908190301
contig_19223	11075	0.633589164785553
contig_3678	3483	0.3347688774045363
contig_37355	5333	0.3903993999624977
contig_66189	40700	0.48253071253071256
contig_75028	5933	0.5078375189617395
contig_16816	9013	0.3293021191612116
contig_4595	25422	0.3594524427661081
contig_32188	4376	0.41773308957952465
contig_65718	3606	0.5463117027176927
contig_80840	17980	0.4003337041156841
contig_43794	44485	0.4109699898842306
contig_61156	5277	0.3769187038089824
contig_52048	6000	0.44866666666666666
contig_58972	24545	0.4129965369729069
contig_65758	6611	0.4016033882922402
contig_68225	24572	0.42275761028813286
contig_71110	33834	0.5525802447242418
contig_57689	5001	0.4839032193561288
contig_71810	36225	0.5449275362318841
contig_57462	10848	0.46856563421828906
contig_31577	4388	0.5161804922515952
contig_76148	8935	0.6013430330162283
contig_22459	3963	0.42593994448650013
contig_40625	4230	0.6531914893617021
contig_59517	4803	0.34020403914220276
contig_49611	14795	0.3920919229469415
contig_20382	36792	0.5497934333550772
contig_39234	11751	0.41996425836099055
contig_7867	279105	0.4218734884720804
contig_74559	6298	0.6584630041282947
contig_81685	63949	0.39489280520414705
contig_83070	12461	0.3948318754514084
contig_56098	23950	0.5022129436325679
contig_55909	50466	0.42579162208219395
contig_61209	9287	0.5276192527188543
contig_69127	27356	0.5607179412194765
contig_12063	9233	0.3400844795841005
contig_81030	6847	0.4017818022491602
contig_76280	3715	0.4772543741588156
contig_52034	19351	0.5524262312025219
contig_22262	39094	0.4832199314472809
contig_61109	30552	0.6295496203194554
contig_5014	23334	0.4195165852404217
contig_31550	5338	0.344698388909704
contig_40971	13333	0.3487587189679742
contig_23414	5575	0.41721973094170406
contig_74256	6433	0.5681641535830873
contig_39691	37094	0.4655469887313312
contig_13788	13520	0.3840976331360947
contig_81551	40885	0.7178427296074354
contig_39519	8295	0.39168173598553346
contig_24617	40361	0.492951116176507
contig_37723	3809	0.35888684694145445
contig_64048	11413	0.5633926224480855
contig_77324	18161	0.45614228291393644
contig_11393	172989	0.5853146731873125
contig_23694	3579	0.2458787370773959
contig_35873	18479	0.6109096812598084
contig_51298	91993	0.5101366408313676
contig_78240	12671	0.4439270775787231
contig_39633	6584	0.4793438639125152
contig_52535	30756	0.5765704252828716
contig_81125	11009	0.5950585884276501
contig_46360	6209	0.5665968755033016
contig_10862	26092	0.5651923961367469
contig_74702	7325	0.6548805460750853
contig_18534	8323	0.34506788417637874
contig_20658	4303	0.4801301417615617
contig_80954	23274	0.5310647073988142
contig_67757	6542	0.7132375420360746
contig_48428	20012	0.40625624625224865
contig_82824	20037	0.6064281080001996
contig_28010	137110	0.3834658303551893
contig_31819	5285	0.3825922421948912
contig_33931	33677	0.42904653027288653
contig_70329	7182	0.6080478975215817
contig_68962	16008	0.43015992003998
contig_19528	5193	0.4642788368958213
contig_54336	6577	0.3524403223354113
contig_62551	5933	0.6064385639642677
contig_83749	5225	0.4147368421052632
contig_55144	14251	0.47821205529436533
contig_54825	85357	0.4053211804538585
contig_63285	50087	0.38493022141473837
contig_79085	6061	0.7343672661277016
contig_28940	6644	0.5522275737507526
contig_33616	4019	0.49290868375217717
contig_33808	8788	0.36356395084205734
contig_16716	10151	0.620727021968279
contig_23995	14141	0.43462272823704123
contig_34135	30116	0.3826205339354496
contig_360	18610	0.6326168726491134
contig_56341	6140	0.5786644951140065
contig_37863	3047	0.4574991795208402
contig_79154	24154	0.41222985840854515
contig_52738	62229	0.5020006749264813
contig_81873	30677	0.5094696352316067
contig_75840	26120	0.36313169984686067
contig_8455	11021	0.45485890572543325
contig_44346	12817	0.3630334711711009
contig_5447	32757	0.4453704551698873
contig_60477	10725	0.4552913752913753
contig_78170	12659	0.5819575005924639
contig_46637	6820	0.6580645161290323
contig_74168	7192	0.4370133481646274
contig_32340	12337	0.40325849071897546
contig_33748	26052	0.3743666513127591
contig_84016	23919	0.4543250135875246
contig_40355	11982	0.38891670839592724
contig_50679	18663	0.5536623265284252
contig_30995	24299	0.4963990287666159
contig_83799	12837	0.6284178546389343
contig_9157	5236	0.5112681436210847
contig_34723	4819	0.34177215189873417
contig_59695	40608	0.6679225768321513
contig_80643	5872	0.56641689373297
contig_73577	9630	0.7074766355140187
contig_67580	32510	0.5123346662565365
contig_73987	7995	0.5205753595997499
contig_25019	53413	0.48405818808155315
contig_73721	3448	0.5168213457076566
contig_80835	10901	0.3564810567837813
contig_34765	69768	0.26195390436876503
contig_67692	25082	0.548201897775297
contig_81436	12823	0.6269203774467753
contig_39923	20215	0.33910462527825874
contig_10852	5087	0.5407902496559859
contig_62557	13746	0.5652553470100393
contig_62332	59032	0.39727605366580837
contig_71310	4890	0.5762781186094069
contig_74807	8788	0.46745562130177515
contig_7718	11857	0.4449692164965843
contig_20014	4628	0.41076058772687984
contig_51697	15952	0.3069207622868606
contig_59771	24165	0.42300848334367885
contig_48404	6520	0.48987730061349694
contig_68196	13631	0.4731127576846893
contig_35805	4992	0.46654647435897434
contig_52229	5373	0.48110924995347104
contig_81178	16853	0.3620720346525841
contig_31896	4035	0.2770755885997522
contig_57112	33259	0.41393307074776753
contig_44239	11983	0.5693899691229242
contig_5155	5124	0.45081967213114754
contig_45628	8591	0.5666395064602491
contig_20206	23771	0.34289680703378067
contig_62518	11415	0.33771353482260186
contig_27190	4078	0.6309465424227563
contig_49599	9255	0.5146407347379794
contig_66881	25433	0.49105492863602407
contig_41364	71910	0.44042553191489364
contig_73953	21035	0.4961730449251248
contig_76636	4180	0.4461722488038278
contig_17012	430349	0.4385068862713751
contig_54925	37326	0.5336494668595617
contig_60446	26608	0.6269167167769092
contig_74663	10758	0.515058561070831
contig_80803	34129	0.5227812124586129
contig_23912	122666	0.5965874814537035
contig_30328	8591	0.6902572459550692
contig_59747	5240	0.5326335877862596
contig_32479	4711	0.39460836340479727
contig_58410	3848	0.44932432432432434
contig_27377	41402	0.6005023911888314
contig_40201	13334	0.5968201589920504
contig_42100	11894	0.4756179586346057
contig_74019	26343	0.37577345025243897
contig_68328	10936	0.597201901975128
contig_51064	54394	0.5098356436371658
contig_47577	30235	0.4147841905076898
contig_53525	52894	0.34003856770144064
contig_74650	5789	0.4366902746588357
contig_43977	71387	0.45506885007074116
contig_72614	16209	0.3451786044789932
contig_2994	8824	0.4266772438803264
contig_61798	5698	0.640926640926641
contig_78115	25680	0.5588395638629283
contig_14187	10719	0.30459930963709303
contig_21883	8242	0.5621208444552294
contig_48693	93726	0.3903399270213175
contig_47684	14134	0.48330267440215086
contig_53310	50381	0.5928226910938648
contig_53696	6179	0.6465447483411555
contig_44844	7297	0.2983417842949157
contig_68094	10395	0.5154401154401155
contig_49378	61277	0.4502341824828239
contig_6317	30355	0.4514577499588206
contig_52331	16272	0.4593166175024582
contig_73627	20541	0.44929652889343263
contig_48146	23351	0.5830585413900904
contig_38751	50604	0.5546201881274208
contig_63660	5214	0.3504027617951669
contig_64548	36866	0.4244832637118212
contig_73386	18177	0.45728117951257086
contig_36314	59441	0.47433589609865245
contig_73216	13723	0.3768855206587481
contig_48229	9076	0.5954164830321728
contig_38111	15128	0.45544685351665787
contig_76365	7113	0.41642063826796005
contig_39169	7968	0.4691265060240964
contig_6949	226233	0.3830431457833296
contig_16484	34018	0.45567052736786406
contig_47212	12709	0.5079077818868518
contig_8050	7850	0.32
contig_39816	4057	0.4912496918905595
contig_32213	94779	0.4013969339199612
contig_62021	37635	0.42290421150524776
contig_12680	2669215	0.3765785071640913
contig_79761	41108	0.38683467938114235
contig_15800	6115	0.42027800490596895
contig_48933	29123	0.5620300106445077
contig_75792	28739	0.4050245311249522
contig_82708	24722	0.6613947091659251
contig_83908	16191	0.33209807917979123
contig_69650	10693	0.39502478256803514
contig_54848	4845	0.27162022703818367
contig_12432	8328	0.3261287223823247
contig_20080	3799	0.4069491971571466
contig_22536	5449	0.5171591117636264
contig_8377	6929	0.5119064800115457
contig_83293	38715	0.4339403332041844
contig_72271	14885	0.4767215317433658
contig_45452	5268	0.4318526955201215
contig_77044	4988	0.47534081796311145
contig_67582	8053	0.3330435862411524
contig_70211	10549	0.7320125130344108
contig_48354	18551	0.48703573931324456
contig_55693	27388	0.5237695341025267
contig_18347	3643	0.3499862750480373
contig_33999	5424	0.6137536873156342
contig_80399	32242	0.6560387072762236
contig_6069	10698	0.3286595625350533
contig_83105	3244	0.30209617755856966
contig_31830	72215	0.4858685868586859
contig_6820	6175	0.5070445344129555
contig_8982	30197	0.6091995893631817
contig_69897	29604	0.6671733549520336
contig_26768	16240	0.5646551724137931
contig_19993	176004	0.38544578532306084
contig_68275	10026	0.3781168960702174
contig_69801	10605	0.44422442244224425
contig_14357	15258	0.5787128063966444
contig_7643	25652	0.4532979884609387
contig_5700	6092	0.40036112934996715
contig_61316	27194	0.38637199382216664
contig_47268	24262	0.6703899101475559
contig_69653	18330	0.4197490452809602
contig_41624	3885	0.5510939510939511
contig_64520	10740	0.6646182495344507
contig_6890	6749	0.4261372055119277
contig_23896	14910	0.42300469483568076
contig_4804	31422	0.45063967920565207
contig_79133	6451	0.5749496202139204
contig_45189	44201	0.5874301486391711
contig_26210	3046	0.5925804333552199
contig_83458	12356	0.5725963094852703
contig_82665	82113	0.45104916395698613
contig_7354	15707	0.4888266378048004
contig_46231	10419	0.5646415202994529
contig_62706	6057	0.5005778438170712
contig_63780	13255	0.5499811391927575
contig_57970	8550	0.3895906432748538
contig_69758	4757	0.4971620769392474
contig_40487	4714	0.38332626219770893
contig_13775	51239	0.38841507445500495
contig_72772	13187	0.53567907787973
contig_9118	23965	0.34400166910077196
contig_70663	23189	0.42977273707361247
contig_43174	7502	0.5978405758464409
contig_33625	215934	0.49421119416117887
contig_20071	30631	0.37040906271424373
contig_57478	20362	0.3839013849327178
contig_67796	3350	0.46805970149253734
contig_36841	105899	0.3264242344120341
contig_70876	4244	0.5447690857681433
contig_73368	23010	0.5096045197740113
contig_82241	18440	0.5793926247288503
contig_11648	8410	0.33543400713436383
contig_17157	10455	0.35054997608799615
contig_61865	7310	0.49630642954856363
contig_71643	6020	0.5136212624584717
contig_73608	3292	0.4747873633049818
contig_46298	6298	0.66306764052080025
contig_18186	28522	0.34780169693569873
contig_8623	16750	0.35486567164179106
contig_54927	16396	0.46761405220785557
contig_14028	44406	0.4028509660856641
contig_62154	43234	0.48036267752232037
contig_70775	30062	0.6445013638480473
contig_25856	6882	0.29133972682359777
contig_71289	11442	0.5436986540814543
contig_37839	8075	0.4388854489164087
contig_36492	10798	0.49222078162622707
contig_49504	4322	0.2919944470152707
contig_59696	4196	0.5104861773117254
contig_62438	5284	0.30904617713853144
contig_34404	50892	0.3726715397311955
contig_61585	9675	0.3368475452196382
contig_21437	16632	0.5347522847522848
contig_77071	4403	0.4774017715194186
contig_76378	16983	0.3973973973973974
contig_42009	8065	0.5654060756354619
contig_82036	118740	0.6335859861883106
contig_7621	36360	0.43701870187018704
contig_38034	10936	0.39264813460131676
contig_79257	16667	0.4412911741765165
contig_22711	16213	0.4946647751804108
contig_38493	48387	0.5315063963461261
contig_11576	9076	0.3902600264433671
contig_65260	49145	0.3234917082103978
contig_27985	4814	0.5675114250103864
contig_52484	7606	0.628714173021299
contig_57738	31751	0.4944726150357469
contig_76721	26692	0.5447699685298966
contig_83201	16148	0.40110230369085953
contig_12952	4316	0.33897126969416125
contig_29514	46485	0.5514682155534043
contig_6405	10027	0.3792759549217114
contig_15450	18886	0.5616329556285079
contig_71719	22150	0.38072234762979684
contig_47933	7412	0.37479762547220724
contig_66665	3042	0.5433925049309665
contig_59479	35739	0.4808472537004393
contig_70963	3907	0.5055029434348605
contig_78383	8535	0.6119507908611599
contig_68294	10967	0.36126561502689886
contig_72511	32312	0.3546360485268631
contig_80328	3619	0.5462835037303122
contig_81659	5886	0.5458715596330275
contig_43909	5579	0.5319949811794228
contig_53792	3353	0.41932597673725025
contig_26014	7262	0.3541724042963371
contig_44278	32792	0.5133264210783118
contig_7355	15115	0.3591796228911677
contig_45916	7537	0.4925036486665782
contig_21319	3474	0.33419689119170987
contig_16950	42256	0.38077432790609617
contig_57874	9482	0.5708711242353933
contig_7868	33566	0.37886551867961626
contig_20867	421849	0.36116951800288727
contig_79643	7063	0.514370664023786
contig_56149	57715	0.3936931473620376
contig_49573	19635	0.38253119429590016
contig_53578	5504	0.3815406976744186
contig_37270	8435	0.3275637225844695
contig_50048	6486	0.37943262411347517
contig_28594	38888	0.5732873894260441
contig_54240	32527	0.37458111722568943
contig_39598	10872	0.4786607799852833
contig_59365	8063	0.5443383356070941
contig_60555	14641	0.4711426815108258
contig_16544	9984	0.5645032051282052
contig_7703	8863	0.39219225995712514
contig_71114	17535	0.35620188195038494
contig_54291	74094	0.4356223175965665
contig_75847	9332	0.44470638662666095
contig_27539	10519	0.3931932693221789
contig_71091	13980	0.46473533619456364
contig_77298	157346	0.3883161948826154
contig_69104	37607	0.37083521684792725
contig_63814	25762	0.3644127008772611
contig_55721	3232	0.4520420792079208
contig_4923	16937	0.4408691031469564
contig_73933	4318	0.39763779527559057
contig_72821	28172	0.6011997728240807
contig_83961	9497	0.5517531852163842
contig_69883	8487	0.4291268999646518
contig_49471	6278	0.47674418604651164
contig_77235	3799	0.29534087917873125
contig_50410	20283	0.5129418725040674
contig_56538	12555	0.49287136598964554
contig_80315	76979	0.5306512165655568
contig_75412	9816	0.381519967400163
contig_36701	10060	0.33916500994035786
contig_43737	4901	0.32789226688430934
contig_5508	11550	0.4429437229437229
contig_10429	10238	0.40994334831021684
contig_15776	6559	0.4421405702088733
contig_60363	5488	0.6638119533527697
contig_13773	25592	0.41305876836511407
contig_45462	42417	0.664615602234953
contig_46452	3271	0.4729440538061755
contig_6112	175806	0.39195476832417553
contig_45858	3469	0.44133756125684637
contig_55389	3081	0.5533917559234015
contig_29775	54256	0.5856863757003834
contig_7721	6178	0.4287795403043056
contig_44948	9525	0.329238845144357
contig_83281	24692	0.39927911874291266
contig_60433	6556	0.3396888346552776
contig_71413	3130	0.48146964856230035
contig_79870	16916	0.3612556159848664
contig_23404	3979	0.42724302588590096
contig_39369	8922	0.35642232683254876
contig_79118	167811	0.5808975573710901
contig_82148	13593	0.43669535790480396
contig_2446	9693	0.37067987207262976
contig_44505	44149	0.3999864096582029
contig_5688	7778	0.4804577012085369
contig_5707	16578	0.41187115454216433
contig_40465	11436	0.5245715285064708
contig_52180	257147	0.41314501044149843
contig_71796	4484	0.42863514719000895
contig_73672	6916	0.3059572006940428
contig_81119	5118	0.6170379054318093
contig_29647	13751	0.5026543524107338
contig_41596	19536	0.6225429975429976
contig_82470	60359	0.6173892874302093
contig_18430	3989	0.44096264728002005
contig_64248	11247	0.48003912154352274
contig_22667	151784	0.33026537711484744
contig_31104	19668	0.42602196461256864
contig_8128	12063	0.3332504352151206
contig_23872	14714	0.3426668478999592
contig_83973	46496	0.6537551617343428
contig_43416	4561	0.4933128699846525
contig_64410	4666	0.37269609944277754
contig_81889	61202	0.5362733244011634
contig_84101	144527	0.5118835926851039
contig_61171	8230	0.5544349939246659
contig_19409	4309	0.3413785100951497
contig_49791	3417	0.6119402985074627
contig_19542	22646	0.495628367040537
contig_73040	15352	0.4623501823866597
contig_11710	3816	0.37342767295597484
contig_80255	95612	0.5938480525457056
contig_64289	23538	0.686846800917665
contig_73085	10135	0.6681795757276764
contig_23433	268732	0.4410267478379947
contig_18085	3506	0.4033086138049059
contig_81638	60843	0.3643475831237776
contig_68402	26425	0.4899526963103122
contig_65939	5857	0.6399180467816288
contig_62618	11027	0.5102022308878208
contig_30751	5596	0.531987133666905
contig_50089	3375	0.4162962962962963
contig_32820	11631	0.5185280715329722
contig_6090	8507	0.4419889502762431
contig_10833	131748	0.39441205938610074
contig_40371	9313	0.4768603028025341
contig_73561	16867	0.5554040433983518
contig_48805	7409	0.4425698474827912
contig_66477	10408	0.7318408916218294
contig_75435	4697	0.3689589099425165
contig_5112	7103	0.3739265099253836
contig_79284	6828	0.2621558289396602
contig_15626	27622	0.4042429947143581
contig_29012	9162	0.4899585243396638
contig_67677	25518	0.3481072184340466
contig_69995	8661	0.6516568525574414
contig_47509	3364	0.4179548156956005
contig_31107	7479	0.4187725631768953
contig_42633	65098	0.342084242219423
contig_75857	5281	0.6953228555197879
contig_37834	34769	0.3352986856107452
contig_63701	7188	0.553561491374513
contig_66483	8013	0.4522650692624485
contig_53982	42279	0.4684831713143641
contig_38737	4257620	0.6772588911175728
contig_38171	53543	0.6669779429617317
contig_65694	25840	0.5493034055727554
contig_61035	7239	0.4637380853709076
contig_79935	14392	0.3679127292940523
contig_80422	4351	0.4488623304987359
contig_76640	15806	0.46260913577122614
contig_68527	30370	0.6337174843595653
contig_30090	4652	0.5386930352536543
contig_78663	13252	0.530863265922125
contig_6913	36286	0.5230943063440445
contig_30757	16324	0.52591276647880425
contig_22037	12404	0.4038213479522735
contig_27305	4215	0.4958481613285884
contig_46132	12311	0.38518398180488994
contig_41916	74075	0.48257846776915286
contig_18617	6117	0.6553866274317476
contig_19397	61562	0.41103277996166465
contig_39929	13497	0.624212788026969
contig_28196	9034	0.3906353774629179
contig_36642	10835	0.32468850946008304
contig_22716	248402	0.436498095828536
contig_28951	17655	0.5739450580572076
contig_49122	43050	0.3505923344947735
contig_67669	3828	0.4213688610240334
contig_69275	9285	0.430910070005385
contig_76669	15568	0.38726875642343267
contig_70754	29319	0.38012892663460557
contig_45663	4298	0.5139599813866915
contig_83094	14770	0.6288422477995937
contig_18048	3148	0.36594663278271916
contig_46169	3038	0.46675444371296904
contig_44550	59230	0.5062806010467669
contig_33654	8216	0.5377312560856865
contig_65157	25526	0.6338635117135469
contig_64155	10678	0.6238996066679153
contig_74173	7315	0.6416951469583049
contig_24153	12724	0.3971235460546998
contig_6460	26363	0.3295148503584569
contig_44771	3942	0.293505834601725
contig_59335	12772	0.445270905104917
contig_28118	162084	0.354168209076775
contig_46806	15869	0.5264982040456235
contig_51354	5953	0.5330085671090207
contig_71881	5623	0.615329895073804
contig_81157	6627	0.2615059604647654
contig_43930	15526	0.47861651423418783
contig_55673	41542	0.4611958981271966
contig_4391	3659	0.514348182563542
contig_51646	5883	0.556688764235934
contig_55392	13624	0.6506899588960657
contig_30755	3266	0.5502143294549908
contig_20903	3407	0.5749926621661285
contig_63011	14629	0.6155581379451774
contig_45160	4293	0.27137200093174935
contig_37524	18628	0.46907880609834657
contig_45224	30232	0.489415189203493
contig_57761	8256	0.3234011627906977
contig_70462	6154	0.4419889502762431
contig_4185	3904	0.5015368852459017
contig_81527	17735	0.5903580490555399
contig_70042	10718	0.40455308826273556
contig_73022	3786	0.5026413100898045
contig_58890	180371	0.3251686801093302
contig_60991	16856	0.38152586616041767
contig_49945	91432	0.5942230291364073
contig_9548	12084	0.605759682224429
contig_79696	13340	0.5450524737631185
contig_84282	3304	0.3217312348668281
contig_21440	30416	0.3646436086270384
contig_29531	15955	0.2795988718270135
contig_62554	8040	0.44291044776119404
contig_79117	13030	0.4210283960092095
contig_68003	5089	0.6967970131656515
contig_15261	8409	0.5281246283743608
contig_83164	21490	0.6319218241042345
contig_52891	3668	0.37895310796074155
contig_66710	9515	0.41713084603258016
contig_21861	4567	0.4740529888329319
contig_37402	16835	0.5922779922779923
contig_70266	21462	0.6028795079675706
contig_81116	208328	0.4214939902461503
contig_39310	9537	0.3236866939289085
contig_60603	23577	0.5750943716333715
contig_24116	8193	0.37190284389112654
contig_8171	4516	0.5143932683790965
contig_83455	37086	0.33727012888960795
contig_25990	192753	0.5419682183934881
contig_51355	12779	0.46005164723374287
contig_36840	5036	0.43427323272438445
contig_77204	3502	0.5596801827527127
contig_79462	8909	0.3884835559546526
contig_58330	18902	0.37816104115966565
contig_28261	31724	0.5575904677846425
contig_29558	6342	0.4247871333964049
contig_28026	13694	0.4952533956477289
contig_40804	4246	0.35209609043805934
contig_8798	29018	0.46409125370459714
contig_71652	18800	0.5929255319148936
contig_33015	5703	0.5737331229177626
contig_8157	13298	0.5109790946006918
contig_31588	9878	0.49038266855638796
contig_30065	95445	0.3957252868143957
contig_50167	22995	0.5146771037181996
contig_79713	41024	0.5667657956318253
contig_77804	12292	0.36356980149690854
contig_9994	6282	0.5942375039796243
contig_30708	25957	0.3714219670994337
contig_56055	27760	0.27654899135446687
contig_75789	8942	0.5477521807201968
contig_24016	43297	0.6574589463473219
contig_81409	43031	0.5675210894471427
contig_33281	6989	0.280869938474746
contig_22842	4944	0.3812702265372168
contig_321	4720	0.4853813559322034
contig_67782	8914	0.49641014135068434
contig_70542	20104	0.4523975328292877
contig_60266	21279	0.3451290004229522
contig_15645	323548	0.5812275149282332
contig_62052	4109	0.32173278169871017
contig_57873	13728	0.5985576923076923
contig_46106	4103	0.40921277114306603
contig_27531	7747	0.35058732412546795
contig_16357	22504	0.6499289015286172
contig_29537	13789	0.2921894263543404
contig_29620	19848	0.5083635630794034
contig_62158	70795	0.5863973444452292
contig_27095	5171	0.41655385805453493
contig_74153	8352	0.5413074712643678
contig_59301	242477	0.5318772502134224
contig_79407	11240	0.3811387900355872
contig_38273	369265	0.37814577606867694
contig_51881	19371	0.4921274069485313
contig_75912	11118	0.4124842597589495
contig_66129	19257	0.5378823285039207
contig_44396	16492	0.6264855687606112
contig_68105	11412	0.39143007360672977
contig_3381	35346	0.46395631754653993
contig_68709	13811	0.5661429295489103
contig_74602	8562	0.474889044615744
contig_71751	30879	0.42041516888500274
contig_63807	31377	0.5872454345539726
contig_67347	7981	0.5895251221651422
contig_29708	9136	0.5142294220665499
contig_58534	14165	0.5895517119661137
contig_84176	48111	0.4305668142420652
contig_14733	14835	0.46012807549713514
contig_59268	62678	0.5057915057915058
contig_65077	14477	0.5574359328590177
contig_80752	79957	0.38124241779956725
contig_34299	5138	0.48189957181782794
contig_34580	13590	0.6073583517292127
contig_82502	60275	0.5905101617586064
contig_72017	16123	0.6659430627054519
contig_14178	11331	0.3029741417350631
contig_49220	5328	0.32845345345345345
contig_68713	15990	0.37073170731707317
contig_68359	14216	0.35692177827799665
contig_38058	53566	0.35479595265653585
contig_18104	23701	0.3943715455044091
contig_47849	20811	0.40214309740041326
contig_64774	32836	0.6715495188208064
contig_78778	183775	0.5621493674330024
contig_52960	15737	0.4555506132045498
contig_59789	62437	0.6589682399859058
contig_66934	41664	0.4540610599078341
contig_68428	22456	0.38430708941930886
contig_6889	13805	0.43998551249547263
contig_30286	3460	0.6158959537572254
contig_74766	26817	0.4471044486706194
contig_43410	3835	0.5840938722294654
contig_67548	20726	0.6427675383576185
contig_79183	18059	0.6432803588238551
contig_36404	9515	0.3308460325801366
contig_66350	16908	0.41217175301632364
contig_62323	10884	0.5253583241455347
contig_81304	18984	0.7045933417614834
contig_79191	47473	0.43315147557559036
contig_46743	17887	0.3801084586571253
contig_79177	28577	0.6767680302341044
contig_33196	7575	0.4726072607260726
contig_26000	6978	0.6574949842361708
contig_24018	19094	0.40489158898083166
contig_79907	14086	0.5005679397983813
contig_17287	8978	0.37770104700378704
contig_16770	85422	0.521025028681136
contig_43090	5452	0.4603815113719736
contig_7962	23951	0.4729656381779466
contig_42272	3231	0.4264933457134014
contig_71775	3401	0.6630402822699206
contig_27789	8760	0.2808219178082192
contig_80390	62956	0.6586981383823622
contig_8344	19808	0.4629442649434572
contig_56553	7675	0.3392833876221498
contig_71627	7503	0.4387578302012528
contig_20243	3840	0.5786458333333333
contig_77913	117189	0.5245799520432806
contig_76050	27889	0.5850335257628456
contig_67162	19831	0.6303262568705562
contig_37946	198504	0.5312890420344174
contig_50391	3243	0.4221399938328708
contig_26157	3899	0.6863298281610669
contig_55772	36200	0.3956353591160221
contig_74355	9657	0.39846743295019155
contig_17223	590946	0.6477326185472108
contig_25055	11247	0.43433804570107587
contig_18904	9413	0.3866992457239987
contig_11040	22715	0.38714505833149904
contig_84141	23376	0.48998973305954824
contig_28292	33871	0.47692716483127157
contig_62517	18334	0.4322024653648958
contig_27583	13589	0.4625064390315696
contig_66589	14507	0.43482456745019643
contig_79517	6702	0.5846016114592659
contig_8035	44669	0.44505137791309407
contig_59362	24598	0.46211074071062685
contig_25564	4903	0.4250458902712625
contig_47828	5351	0.37656512801345543
contig_53967	6739	0.3926398575456299
contig_24295	4693	0.5721287023226082
contig_75014	3964	0.591321897073663
contig_36695	11090	0.3397655545536519
contig_72292	9393	0.6067284147769616
contig_26879	62660	0.5796520906479413
contig_27500	18635	0.387711295948484
contig_31044	27942	0.36779758070288454
contig_59182	7961	0.3111418163547293
contig_78929	12141	0.5003706449221645
contig_79504	49308	0.5195708607122577
contig_60142	18588	0.4233914353346245
contig_68279	64046	0.39707397807825623
contig_33611	8723	0.4329932362719248
contig_76097	12244	0.44348252205161715
contig_52916	9754	0.30684847242157065
contig_11544	19447	0.4754460842289299
contig_32393	7567	0.39659045857010705
contig_49478	40141	0.3870356991604594
contig_30015	14652	0.4432841932841933
contig_26074	7914	0.47081122062168307
contig_80204	12717	0.3856255406149249
contig_24784	79619	0.4428716763586581
contig_65425	23472	0.49676209952283573
contig_49683	7959	0.6308581480085438
contig_26844	11881	0.4440703644474371
contig_59424	10636	0.4573147799924784
contig_29383	3432	0.6130536130536131
contig_72979	10495	0.5163411148165793
contig_66801	10931	0.49162931113347363
contig_74233	27354	0.48354902390875193
contig_67656	9782	0.534757718258025
contig_49781	3258	0.34990791896869244
contig_79331	23802	0.39303419880682294
contig_40137	107718	0.2815685400768674
contig_80860	153902	0.5341516029681226
contig_74111	3393	0.3775419982316534
contig_14045	4259	0.3838929326132895
contig_11719	13016	0.33988936693300553
contig_75737	5642	0.45905707196029777
contig_51584	9311	0.46955214262700035
contig_18216	3486	0.5321285140562249
contig_29039	6526	0.43119828378792524
contig_35857	4850	0.468659793814433
contig_82680	93001	0.4406404232212557
contig_7808	36842	0.4150969002768579
contig_81516	45404	0.3893269315478812
contig_30326	83807	0.6617943608529121
contig_59327	23352	0.6360054813292223
contig_39789	4838	0.24658949979330302
contig_56698	13207	0.3461043386083138
contig_31552	9855	0.3721968543886352
contig_80871	10960	0.4698905109489051
contig_80018	14693	0.4390526100864357
contig_47448	3638	0.4156129741616273
contig_57820	3692	0.5040628385698809
contig_34660	224322	0.4013828336052639
contig_77029	10410	0.665225744476465
contig_74728	6572	0.3951612903225806
contig_78107	103525	0.5635450374305723
contig_12531	72212	0.46049133108070683
contig_35511	27310	0.45525448553643355
contig_22971	3925	0.43668789808917197
contig_20090	6697	0.4875317306256533
contig_30567	16829	0.44530275120328006
contig_56611	7050	0.424822695035461
contig_76078	6769	0.4440833210223076
contig_80616	88123	0.3926670676213928
