contig	length	gc
contig_21503	25267	0.6051767127082757
contig_21504	4423	0.4117115080262265
contig_21505	14470	0.5140290255701452
contig_21506	38184	0.5497066834276136
contig_21508	3097	0.5547303842428156
contig_21509	12182	0.4529633886061402
contig_2151	14013	0.5568400770712909
contig_21512	12446	0.5719910011248593
contig_21513	9924	0.5268037081821846
contig_21514	34902	0.42309896281015413
contig_21516	4091	0.30579320459545345
contig_21517	7905	0.4894370651486401
contig_21518	18069	0.3300127289833416
contig_21519	5294	0.6488477521722705
contig_2152	106803	0.5569974626180912
contig_21520	6797	0.46226276298366925
contig_21521	11712	0.6231215846994536
contig_21522	6349	0.5060639470782801
contig_21523	8532	0.6145100796999531
contig_21524	8735	0.5120778477389811
contig_21525	3798	0.5100052659294365
contig_21526	13224	0.4513762855414398
contig_21527	174488	0.47276603548668106
contig_21528	7086	0.35492520462884564
contig_21529	8684	0.4880239520958084
contig_2153	86836	0.49656824358560964
contig_21530	74843	0.37686891225632324
contig_21531	23393	0.4565468302483649
contig_21532	7692	0.47386895475819035
contig_21533	19894	0.42927515833919777
contig_21534	65084	0.42956794296601314
contig_21535	38173	0.3849579545752233
contig_21536	8992	0.568950177935943
contig_21537	24834	0.3312796971893372
contig_21538	16559	0.5303460353886105
contig_21539	32735	0.5996639682297236
contig_2154	52887	0.560288917881521
contig_21541	4657	0.3525875026841314
contig_21543	31824	0.3348102061337355
contig_21546	7629	0.5933936295713724
contig_21547	3478	0.48274870615296145
contig_21548	6357	0.44643699858423785
contig_21549	15131	0.6086841583504065
contig_2155	8885	0.5099606077658976
contig_21550	89956	0.5730912890746587
contig_21551	7272	0.5222772277227723
contig_21552	3806	0.4416710457172885
contig_21553	7468	0.5816818425281199
contig_21554	6110	0.6286415711947627
contig_21555	17269	0.5722392726851584
contig_21556	16734	0.5274291860882037
contig_21558	3368	0.4358669833729216
contig_21559	19600	0.5857653061224489
contig_2156	27240	0.3463289280469897
contig_21560	4056	0.38560157790927024
contig_21561	3336	0.4697242206235012
contig_21562	9891	0.6587807097361238
contig_21563	16603	0.4460639643437933
contig_21564	72444	0.602907073049528
contig_21565	4926	0.610231425091352
contig_21566	4143	0.5469466570118272
contig_21567	9299	0.38369717173889667
contig_21568	11462	0.5605478974001047
contig_21569	12692	0.35195398676331546
contig_2157	219930	0.4414222707225026
contig_21570	9152	0.45378059440559443
contig_21571	8523	0.5439399272556612
contig_21572	13866	0.4671859224001154
contig_21573	5483	0.49425496990698525
contig_21574	12641	0.6433826437781821
contig_21575	8615	0.2832269297736506
contig_21576	17251	0.27754912758680655
contig_21577	9553	0.43860567361038416
contig_2158	7939	0.43267414031993956
contig_21580	11051	0.5100895846529726
contig_21581	17978	0.42702191567471354
contig_21582	364993	0.4819791064486168
contig_21583	10049	0.4731814110856802
contig_21584	19026	0.5249132765689057
contig_21587	11597	0.4091575407432957
contig_21588	12054	0.5874398539903767
contig_2159	133934	0.42206609225439395
contig_21590	5911	0.4704787683979022
contig_21591	5452	0.4644167278063096
contig_21592	15326	0.5641393710035234
contig_21593	14157	0.5486331849968213
contig_21594	43829	0.5404412603527345
contig_21595	6897	0.5702479338842975
contig_21596	19166	0.5958468120630283
contig_21597	12600	0.5743650793650794
contig_21598	3701	0.49743312618211294
contig_21599	12093	0.5687587860745886
contig_216	9494	0.41815883716031177
contig_21600	23066	0.4628457469869071
contig_21601	45183	0.45247106212513555
contig_21602	10203	0.4993629324708419
contig_21603	16017	0.3901479677842293
contig_21604	13637	0.3687027938696194
contig_21605	10386	0.337473522048912
contig_21606	20295	0.35659029317565905
contig_21608	18129	0.2962656517182415
contig_2161	7447	0.3755874848932456
contig_21612	11144	0.4426597272074659
contig_21613	5738	0.30132450331125826
contig_21614	10117	0.6006721360086982
contig_21615	4627	0.4581802463799438
contig_21617	18241	0.36302834274436707
contig_2162	141040	0.6098837209302326
contig_21620	5865	0.5577152600170503
contig_21621	7704	0.5870976116303219
contig_21622	7028	0.5105293113261241
contig_21623	12014	0.5036623938738138
contig_21624	5449	0.4839420077078363
contig_21625	37384	0.4026588915043869
contig_21626	3331	0.5827078955268689
contig_21627	25716	0.36537564162389174
contig_21628	14589	0.33874837206114194
contig_21629	12911	0.3198048175973976
contig_2163	22650	0.5968211920529801
contig_21630	4357	0.48565526738581594
contig_21631	7023	0.632778015093265
contig_21632	5139	0.5627553998832457
contig_21633	5180	0.4826254826254826
contig_21634	13462	0.25798544049918287
contig_21635	5294	0.3951643369852663
contig_21636	26604	0.42933393474665466
contig_21637	10485	0.4976633285646161
contig_21638	14995	0.2996998999666555
contig_21639	14716	0.6045800489263387
contig_2164	564825	0.5808400832116142
contig_21640	9660	0.4888198757763975
contig_21641	8934	0.527087530781285
contig_21642	6323	0.45943381306341924
contig_21643	8252	0.6308773630634997
contig_21646	9487	0.3151681248023611
contig_21647	4291	0.6054532742950361
contig_21648	6482	0.5472076519592718
contig_21649	9159	0.4493940386505077
contig_2165	55225	0.563404255319149
contig_21650	7938	0.45918367346938777
contig_21651	14401	0.6733560169432679
contig_21652	13253	0.48011770919791746
contig_21653	22746	0.4170403587443946
contig_21654	26404	0.4150128768368429
contig_21655	5057	0.5631797508404193
contig_21656	10958	0.5746486585143274
contig_21657	7017	0.4893829271768562
contig_21658	14001	0.5736733090493537
contig_21659	4716	0.4768871925360475
contig_2166	30468	0.5825456216358146
contig_21660	10359	0.5053576600057921
contig_21661	8280	0.267512077294686
contig_21662	17542	0.26570516474746325
contig_21663	30728	0.27252017703722986
contig_21664	17829	0.2584553255931348
contig_21666	6525	0.6099616858237548
contig_21667	5154	0.38766006984866125
contig_21668	35615	0.47991015021760497
contig_21669	12286	0.5111509034673613
contig_21670	5054	0.6618519984170954
contig_21671	14444	0.5919412905012462
contig_21672	6555	0.5798627002288329
contig_21673	31233	0.47869240867031665
contig_21674	64736	0.5287784231339595
contig_21675	15815	0.6361049636421119
contig_21676	7191	0.5131414267834794
contig_21677	3350	0.3901492537313433
contig_21679	6077	0.3829192035543854
contig_2168	88966	0.5168154126295439
contig_21680	12555	0.3692552767821585
contig_21682	113329	0.48972460711733096
contig_21683	32099	0.5498302127792143
contig_21685	10989	0.4267904267904268
contig_21686	208694	0.4148897428771311
contig_21687	7447	0.402578219417215
contig_21688	52414	0.428664097378563
contig_21689	3217	0.374572583152005
contig_2169	27537	0.4980934742346661
contig_21690	31935	0.38509472365742914
contig_21691	5237	0.6053083826618293
contig_21693	4091	0.35908090931312636
contig_21694	5337	0.3897320592092936
contig_21695	6186	0.37698027804720335
contig_21696	23936	0.4115558155080214
contig_21697	20624	0.4149049650892164
contig_21698	6087	0.4637752587481518
contig_21699	10496	0.625
contig_21701	5458	0.6168926346647123
contig_21702	8644	0.520823692734845
contig_21703	5978	0.4670458347273336
contig_21704	4158	0.5678210678210678
contig_21706	35863	0.5896885369322142
contig_21707	12116	0.5929349620336745
contig_21708	8875	0.5193239436619719
contig_21709	12071	0.44511639466489933
contig_2171	4348	0.5761269549218031
contig_21710	15639	0.5059786431357504
contig_21711	5129	0.2669136283875999
contig_21712	7091	0.5217881822027922
contig_21713	6339	0.644581164221486
contig_21714	13492	0.4074266231841091
contig_21715	5543	0.5697275843406098
contig_21716	32689	0.4287374957936921
contig_21718	8755	0.6098229583095374
contig_2172	20244	0.38895475202529145
contig_21720	8014	0.6627152483154479
contig_21721	6874	0.62074483561245275
contig_21722	8309	0.5282224094355518
contig_21723	8492	0.5154262835609986
contig_21724	3572	0.5873460246360582
contig_21725	8655	0.6026574234546505
contig_21726	5881	0.6066995408944057
contig_21727	5414	0.2632065016623569
contig_2173	23467	0.4177781565602761
contig_21730	5996	0.5120080053368913
contig_21731	6586	0.2538718493774674
contig_21732	16758	0.2656641604010025
contig_21733	4302	0.30148768014876803
contig_21735	14530	0.30626290433585684
contig_21736	6303	0.2760590195145169
contig_21737	11209	0.2612186635739138
contig_21738	32363	0.301609863115286
contig_21739	5897	0.26861115821604203
contig_2174	30128	0.4087891662241105
contig_21740	10168	0.2530487804878049
contig_21741	7423	0.48080290987471375
contig_21742	8334	0.49484041276697865
contig_21743	203774	0.5202233847301422
contig_21744	4618	0.5900822867042009
contig_21745	18887	0.43717901201884896
contig_21746	67782	0.4164527455666696
contig_21747	9787	0.5476652702564626
contig_21748	15885	0.6204595530374567
contig_21749	13183	0.6047940529469772
contig_2175	43478	0.2828786972721836
contig_21750	26005	0.5179004037685061
contig_21751	8717	0.5164620855799014
contig_21752	3801	0.4922388845040779
contig_21754	10252	0.5589153335934451
contig_21755	8680	0.5654377880184331
contig_21756	7288	0.47873216245883643
contig_21757	7770	0.45894465894465897
contig_21759	60717	0.42095294563301877
contig_21760	8726	0.4735273894109558
contig_21761	12973	0.5526863485701071
contig_21762	5440	0.6082720588235294
contig_21763	25774	0.4011018856211686
contig_21764	32887	0.39112719311582084
contig_21765	17829	0.45207246620674185
contig_21766	17606	0.4740429399068499
contig_21767	18227	0.6064080759313107
contig_21768	4784	0.34908026755852845
contig_21773	5028	0.4270087509944312
contig_21774	10772	0.6008169327887115
contig_21775	31937	0.4307229858784482
contig_21776	18930	0.5258848388800845
contig_21777	11697	0.5653586389672566
contig_21778	7689	0.40941604890102745
contig_21779	13563	0.5516478655164787
contig_21781	10976	0.4001457725947522
contig_21782	23883	0.49034878365364487
contig_21783	26805	0.4320462600261145
contig_21784	7655	0.5200522534291313
contig_21785	12330	0.42716950527169506
contig_21787	5719	0.4374890715159993
contig_21788	9511	0.6194932183787194
contig_21789	7794	0.4888375673595073
contig_2179	5068	0.35536700868192583
contig_21790	9723	0.5083821865679317
contig_21791	15339	0.4238216311363192
contig_21793	12847	0.4383902856698062
contig_21794	39521	0.475215708104552
contig_21795	9603	0.31198583775903366
contig_21796	6897	0.47426417282876615
contig_21797	10203	0.4726060962462021
contig_21798	10000	0.6149
contig_218	13167	0.3729019518493203
contig_2180	179987	0.4193025051809297
contig_21800	5131	0.6811537711946989
contig_21801	5031	0.49970184853905786
contig_21802	5170	0.4738878143133462
contig_21803	6239	0.5540952075653149
contig_21804	5289	0.5683494044242768
contig_21805	10561	0.5785436985133984
contig_21806	4940	0.5906882591093118
contig_21807	11396	0.4668304668304668
contig_21808	18671	0.6294788709763804
contig_21809	12540	0.5521531100478468
contig_2181	143159	0.42726618654782444
contig_21810	114293	0.43850454533523486
contig_21814	3752	0.4203091684434968
contig_21815	18190	0.39857064321055524
contig_21816	44501	0.5121682658816655
contig_21817	23673	0.41912727579943393
contig_2182	14548	0.3666483365411053
contig_21820	7984	0.3535821643286573
contig_21821	10478	0.44168734491315137
contig_21822	6922	0.39526148511990755
contig_21823	5156	0.519200930954228
contig_21824	9117	0.5076231216408906
contig_21825	9630	0.5860851505711319
contig_21826	4467	0.6055518244907097
contig_21827	8795	0.4368391131324616
contig_21828	10130	0.4209279368213228
contig_21829	4984	0.5222712680577849
contig_2183	7409	0.46686462410581725
contig_21831	3848	0.33497920997921
contig_21832	8412	0.48846885401806944
contig_21833	3972	0.33182275931520644
contig_21834	8847	0.2614445574771109
contig_21835	5984	0.6163101604278075
contig_21836	8204	0.590931253047294
contig_21837	6080	0.4555921052631579
contig_21838	29002	0.4972760499275912
contig_21839	75679	0.4566920810264406
contig_2184	11973	0.46379353545477325
contig_21840	5869	0.48219458170046003
contig_21841	9776	0.6361497545008183
contig_21842	42574	0.5486212242213557
contig_21843	12318	0.5176976781945121
contig_21844	8335	0.42303539292141573
contig_21845	10092	0.5659928656361475
contig_21847	12296	0.46275211450878334
contig_2185	19633	0.48876890948912544
contig_21851	7632	0.5733752620545073
contig_21852	7627	0.43162449193654123
contig_21853	8914	0.5896342831501009
contig_21854	83632	0.36226563994643196
contig_21855	44368	0.509804363505229
contig_21856	4376	0.41544789762340034
contig_2186	46402	0.35388560837894917
contig_21861	6390	0.6045383411580595
contig_21862	9104	0.5801845342706503
contig_21864	9190	0.33460282916213274
contig_21865	6362	0.47878025778057215
contig_21867	33347	0.6005337811497287
contig_21868	37888	0.4422244510135135
contig_21869	11757	0.4650846304329336
contig_2187	6270	0.43349282296650715
contig_21870	11058	0.41237113402061853
contig_21871	6672	0.6242505995203836
contig_21872	8963	0.6236751087805422
contig_21873	11074	0.4311901751851183
contig_21874	10218	0.3812879232726561
contig_21875	19544	0.5032234957020058
contig_21876	4909	0.5308616826237523
contig_21877	26200	0.3232442748091603
contig_21878	19647	0.37054003155698073
contig_21879	16137	0.5879655450207597
contig_21880	6002	0.29140286571142954
contig_21882	6362	0.5741905061301478
contig_21883	6561	0.6070720926688005
contig_21885	7840	0.5866071428571429
contig_21886	17128	0.542211583372256
contig_21887	5500	0.4874545454545455
contig_21888	20041	0.47861883139563893
contig_21889	3402	0.564373897707231
contig_2189	15272	0.35561812467260345
contig_21890	35453	0.6136293120469354
contig_21891	5086	0.5420762878489972
contig_21892	6313	0.4497069539046412
contig_21893	14287	0.4821166095051445
contig_21895	5587	0.42634687667800253
contig_21896	8263	0.5387873653636693
contig_21897	5823	0.5083290400137386
contig_21898	63358	0.5042930648063386
contig_219	8409	0.3514092044238316
contig_2190	587105	0.5970652608988171
contig_21901	23382	0.6111111111111112
contig_21902	7722	0.4068894068894069
contig_21903	17199	0.40647712076283504
contig_21904	155900	0.6086914688903143
contig_21905	31268	0.41828706664960985
contig_21906	6429	0.539430704619692
contig_21908	66509	0.39805139154099445
contig_21909	12649	0.3314886552296624
contig_2191	10011	0.41734092498251923
contig_21910	81284	0.2969219034496334
contig_21913	30402	0.31409117821195975
contig_21914	30819	0.27330542846945066
contig_21915	20396	0.6039419494018435
contig_21916	8303	0.5034324942791762
contig_21917	8483	0.5364847341742308
contig_21918	7102	0.6403829907068431
contig_21919	9524	0.32444351112977743
contig_21920	20009	0.43815283122594834
contig_21921	12462	0.49077194671802277
contig_21922	3985	0.4700125470514429
contig_21923	11817	0.4643310484894643
contig_21924	6933	0.5078609548535987
contig_21925	10701	0.2804410802728717
contig_21926	10151	0.6423997635700917
contig_21927	5440	0.39393382352941175
contig_21928	61367	0.43523392051102383
contig_21929	4214	0.6243474133839583
contig_21930	7036	0.519044911881751
contig_21931	9406	0.36795662343185204
contig_21932	7373	0.38017089380170893
contig_21933	16605	0.4919000301114122
contig_21934	3899	0.36599127981533724
contig_21935	6091	0.440650139550156
contig_21936	16816	0.49571836346336823
contig_21937	28093	0.5073149894991635
contig_21939	10511	0.42317572067358006
contig_2194	17588	0.4431430520809643
contig_21942	58588	0.4593432102136956
contig_21943	5530	0.6155515370705245
contig_21944	8179	0.348697884826996
contig_21945	10378	0.5613798419734053
contig_21946	35775	0.4506778476589797
contig_21947	39295	0.38213513169614455
contig_21948	8458	0.6443603688815323
contig_21949	6380	0.36426332288401253
contig_2195	25472	0.44437028894472363
contig_21950	8415	0.4160427807486631
contig_21951	5843	0.5154886188601746
contig_21952	4427	0.5315111813869438
contig_21953	13077	0.4251739695648849
contig_21956	16157	0.5289348270099647
contig_21958	3327	0.5223925458370905
contig_21961	7069	0.40529070589899563
contig_21962	9258	0.5052927198098941
contig_21965	5008	0.4788338658146965
contig_21966	5843	0.4744138285127503
contig_21967	10923	0.45930605145106657
contig_21968	8071	0.39933093792590757
contig_21969	4272	0.6444288389513109
contig_21972	4308	0.39020427112349115
contig_21973	15531	0.3532934131736527
contig_21974	12799	0.5169153840143761
contig_21975	11371	0.5003078005452467
contig_21977	17687	0.3900604964097925
contig_21978	11875	0.45869473684210527
contig_21979	7389	0.39964812559209634
contig_2198	187434	0.34230715878655954
contig_21981	16808	0.521001903855307
contig_21982	9217	0.513182163393729
contig_21983	7140	0.4323529411764706
contig_21984	6740	0.2678041543026706
contig_21985	9838	0.6542996544013011
contig_21986	3623	0.641733370135247
contig_21987	4151	0.581787521079258
contig_21988	35628	0.5069046817110138
contig_21989	10537	0.47119673531365663
contig_2199	39820	0.39424912104470117
contig_21990	6439	0.5291194284826837
contig_21991	51092	0.6389650043059579
contig_21992	6875	0.45323636363636366
contig_21995	10511	0.44277423651412806
contig_21996	43626	0.60702333470866
contig_21997	15331	0.5004892048790033
contig_21998	8300	0.5930120481927711
contig_21999	11197	0.4762882915066536
contig_22	507686	0.42464436679364803
contig_2200	67035	0.4069665100320728
contig_22000	4080	0.4166666666666667
contig_22001	10368	0.5036651234567902
contig_22003	11118	0.4081669364993704
contig_22005	6061	0.3194192377495463
contig_22006	15745	0.47704033026357573
contig_22008	11784	0.616683638832315
contig_22009	4595	0.5488574537540806
contig_2201	16249	0.4722752169364269
contig_22010	21546	0.40476190476190477
contig_22011	14592	0.4087171052631579
contig_22012	14271	0.5570037138252399
contig_22013	14885	0.37514276116896206
contig_22016	9265	0.5308148947652456
contig_22017	31733	0.40153783127974035
contig_22018	7597	0.4614979597209425
contig_22019	14344	0.5341606246514222
contig_22020	12762	0.5500705218617772
contig_22021	6965	0.4923187365398421
contig_22022	6342	0.4749290444654683
contig_22023	8546	0.42780248069272175
contig_22024	13673	0.5564982081474439
contig_22025	5363	0.3684504941264218
contig_22026	7016	0.4411345496009122
contig_22027	6393	0.6544658219928047
contig_22028	6688	0.34120813397129185
contig_22029	7398	0.41862665585293324
contig_2203	19108	0.34498639313376595
contig_22030	8399	0.6431718061674009
contig_22031	77606	0.5536041027755586
contig_22032	19572	0.40374003678724707
contig_22033	10079	0.4323841650957436
contig_22035	16203	0.4525705116336481
contig_22036	33986	0.6002471605955393
contig_2204	69706	0.5602530628640289
contig_22041	9880	0.6024291497975709
contig_22042	9344	0.633347602739726
contig_22043	5279	0.5040727410494412
contig_22044	5619	0.5105890727887524
contig_22046	11476	0.30036598117811086
contig_22047	15150	0.3453465346534653
contig_22048	13469	0.2443388521790779
contig_22049	7273	0.41715935652413033
contig_22050	140873	0.45475712166277427
contig_22051	6946	0.6383530089260006
contig_22053	24553	0.4336333645583024
contig_22054	28864	0.43188747228381374
contig_22055	9558	0.5288763339610797
contig_22056	4304	0.4312267657992565
contig_22057	3290	0.47112462006079026
contig_22058	4441	0.42152668317946407
contig_22059	60568	0.4342887333245278
contig_2206	102377	0.4131494378620198
contig_22060	10973	0.5943679941675021
contig_22061	16626	0.37627811860940696
contig_22062	8830	0.6526613816534541
contig_22063	6385	0.4302270947533281
contig_22064	14422	0.6638469005685758
contig_22065	5959	0.45611679812049
contig_22066	47620	0.5438681226375472
contig_22067	18344	0.6034125599651112
contig_22068	16321	0.6227559585809693
contig_22069	8587	0.6346803307325026
contig_2207	5814	0.3895768833849329
contig_22071	7520	0.627127659574468
contig_22072	8420	0.42541567695961996
contig_22073	9017	0.3673061994011312
contig_22074	12780	0.41870109546165885
contig_22075	20985	0.46290207290922086
contig_22076	9146	0.537393396020118
contig_22077	31372	0.4718220068851205
contig_22078	6414	0.4703772996570003
contig_22079	54742	0.5445361879361368
contig_2208	42078	0.5105993630875992
contig_22080	10584	0.590702947845805
contig_22081	18887	0.4406734791126171
contig_22082	118031	0.37116520236209133
contig_22083	4128	0.3871124031007752
contig_22084	3403	0.45636203349985305
contig_22085	30682	0.6035134606609739
contig_22086	5029	0.35255517995625374
contig_22087	6455	0.4652207591014717
contig_22088	7175	0.6537979094076655
contig_22089	7335	0.5649625085207908
contig_2209	114189	0.440883097321108
contig_22090	9983	0.6505058599619353
contig_22091	5816	0.4234869325997249
contig_22092	5081	0.38417634323951977
contig_22095	4979	0.6589676641895963
contig_22096	13696	0.6066734813084113
contig_22097	14450	0.4285121107266436
contig_22099	6276	0.5101975780752072
contig_221	16492	0.33040261945185545
contig_2210	18199	0.4180998955986593
contig_22100	9336	0.4148457583547558
contig_22101	10513	0.4637115951678874
contig_22104	3075	0.36617886178861786
contig_22105	45406	0.6338369378496234
contig_22108	47890	0.36917936938818124
contig_22110	9523	0.3624908117189961
contig_22112	32519	0.5100402841415788
contig_22113	8279	0.4617707452590893
contig_22115	3558	0.5264193367060146
contig_22116	14296	0.5926133184107443
contig_22118	14191	0.5235008103727715
contig_22119	18417	0.6364771678340664
contig_2212	6393	0.5177537932113249
contig_22120	15882	0.5817277420979725
contig_22121	10588	0.37315829240649795
contig_22122	6711	0.6630904485173595
contig_22123	8497	0.4245027656820054
contig_22124	23358	0.3694665639181437
contig_22125	16522	0.37356252269701007
contig_22126	53553	0.49072881071088453
contig_22127	63373	0.4456629795023117
contig_22128	9620	0.6167359667359668
contig_22129	37319	0.5989710335217986
contig_2213	9928	0.5114826752618856
contig_22130	10594	0.5743817255050029
contig_22131	7666	0.37855465692668927
contig_22132	15879	0.38302160085647713
contig_22134	7471	0.3849551599518137
contig_22135	3638	0.4029686641011545
contig_22136	4653	0.5611433483773909
contig_22137	13347	0.2757173896755825
contig_22138	7286	0.453060664287675
contig_22139	10559	0.4180320106070651
contig_2214	99750	0.39566917293233084
contig_22140	9633	0.4477317554240631
contig_22141	13906	0.3906227527685891
contig_22142	12454	0.6061506343343505
contig_22143	7939	0.46076332031742034
contig_22144	8580	0.46724941724941726
contig_22147	18420	0.5800760043431054
contig_22148	4110	0.3829683698296837
contig_22149	7839	0.5689501211889272
contig_2215	32931	0.36294069417873737
contig_22150	37831	0.4842589410800666
contig_22151	12100	0.3971074380165289
contig_22152	27723	0.6324351621397396
contig_22153	10128	0.4891390205371248
contig_22154	4129	0.49891014773552916
contig_22155	12168	0.6124260355029586
contig_22156	30531	0.49130392060528644
contig_22157	8086	0.346895869403908
contig_22158	11811	0.45372957412581494
contig_22159	14518	0.4426229508196721
contig_2216	11859	0.5195210388734295
contig_22160	15891	0.4204266565980744
contig_22163	18346	0.3763218140194048
contig_22164	4730	0.4048625792811839
contig_22165	11560	0.6173875432525952
contig_22166	7227	0.3789954337899543
contig_22167	15794	0.46960871216917816
contig_22168	3708	0.5604099244875944
contig_22169	8780	0.6363325740318907
contig_2217	39680	0.4443296370967742
contig_22170	7843	0.45696799693994644
contig_22171	14583	0.5946650209147638
contig_22172	7881	0.4154295140210633
contig_22173	4463	0.38740757338113374
contig_22174	18957	0.47613018937595614
contig_22175	3190	0.5329153605015674
contig_22176	44907	0.4294430712361102
contig_22177	5837	0.6191536748329621
contig_22178	12202	0.5861334207506966
contig_2218	14239	0.41639160053374535
contig_22180	15942	0.32536695521264586
contig_22181	20456	0.34596206491982795
contig_22183	24706	0.45025499878572006
contig_22184	5869	0.44539103765547794
contig_22185	7650	0.5074509803921569
contig_22186	10208	0.44935344827586204
contig_22187	44610	0.411768661735037
contig_22188	10529	0.46690094026023365
contig_2219	8775	0.5058689458689458
contig_22191	3972	0.38695871097683787
contig_22192	3770	0.3777188328912467
contig_22193	51653	0.4372059706115811
contig_22194	14904	0.5363660762211487
contig_22195	13010	0.5340507302075327
contig_22196	7029	0.3989187651159482
contig_22197	6247	0.4574995998079078
contig_22198	6457	0.5014712714883073
contig_22199	4063	0.43859217327098204
contig_22200	10399	0.5155303394557169
contig_22201	16170	0.5091527520098948
contig_22202	7667	0.5579757401852093
contig_22203	19906	0.4656385009544861
contig_22204	4051	0.4771661318193039
contig_22205	16524	0.5211813120309853
contig_22207	7743	0.4575745834947695
contig_22209	8527	0.5705406356280052
contig_2221	4470	0.5588366890380313
contig_22210	5809	0.5126527801687037
contig_22211	8819	0.557886381675927
contig_22212	20742	0.420258412882075
contig_22213	17489	0.4666361713076791
contig_22216	3079	0.36310490418967195
contig_22217	7137	0.387557797393863
contig_22218	3044	0.40538764783180026
contig_22219	4148	0.4148987463837994
contig_2222	72201	0.4841207185496046
contig_22221	3279	0.4248246416590424
contig_22222	32020	0.4578700811992505
contig_22223	7599	0.4054480852743782
contig_22224	3113	0.4307741728236428
contig_22225	17625	0.3749787234042553
contig_22226	15485	0.4040038747174685
contig_22227	9829	0.4100111913724692
contig_22228	6463	0.5488163391613802
contig_22229	3329	0.36737759086812855
contig_2223	9928	0.535958904109589
contig_22230	11884	0.41618983507236623
contig_22232	30777	0.5738700978003054
contig_22233	4853	0.47475788172264577
contig_22235	7260	0.4590909090909091
contig_22236	12306	0.48366650414431983
contig_22237	52324	0.42448971791147466
contig_22238	7089	0.5899280575539568
contig_22239	5603	0.6164554702837766
contig_2224	7712	0.4738070539419087
contig_22240	4911	0.38485033598045204
contig_22241	5435	0.6114075436982521
contig_22242	8098	0.5901457149913559
contig_22243	3480	0.3373563218390805
contig_22246	5055	0.5897131552917904
contig_22247	7032	0.3630546075085324
contig_22248	55928	0.49438563867830065
contig_22249	9697	0.5083015365576983
contig_2225	11956	0.44764135162261626
contig_22250	10392	0.3852001539645881
contig_22251	9357	0.635032595917495
contig_22252	4313	0.4579179225597032
contig_22253	51844	0.37038037188488543
contig_22254	22553	0.41630825167383495
contig_22255	10160	0.5549212598425197
contig_22256	12154	0.5255882836926115
contig_22257	5886	0.48250084947332655
contig_22258	7183	0.4645691215369623
contig_22259	3363	0.504014272970562
contig_2226	26168	0.488917762152247
contig_22260	6115	0.39885527391659853
contig_22261	15084	0.6022938212675683
contig_22262	13958	0.4045708554234131
contig_22263	7883	0.37206647215527083
contig_22264	19402	0.45809710339140297
contig_22265	3076	0.49382314694408325
contig_22266	11810	0.5379339542760373
contig_22267	31345	0.38414420162705376
contig_22268	8042	0.5345685152947028
contig_2227	86214	0.5143016215463846
contig_22271	17322	0.5547280914444059
contig_22272	16140	0.6330235439900868
contig_22273	63040	0.6495399746192894
contig_22274	40924	0.4940377284722901
contig_22275	10559	0.6465574391514348
contig_22277	18619	0.5232826682421182
contig_2228	13344	0.364658273381295
contig_22281	3356	0.2699642431466031
contig_22282	6366	0.422086082312284
contig_22283	10984	0.3966678805535324
contig_22284	16360	0.36797066014669927
contig_22285	8620	0.42122969837587004
contig_22286	32470	0.45774561133353864
contig_22287	5567	0.3944673971618466
contig_22288	15726	0.4022001780490907
contig_22289	5097	0.42436727486756914
contig_2229	75574	0.43188133485061
contig_22290	17283	0.44911184400856335
contig_22291	13797	0.6690584909762992
contig_22292	7459	0.4068910041560531
contig_22293	44076	0.5836055903439513
contig_22294	76547	0.5666061374057768
contig_22295	62800	0.5609554140127389
contig_22296	10254	0.6383850204798127
contig_22297	4604	0.4887054735013032
contig_22298	4490	0.4307349665924276
contig_22299	8233	0.588606826187295
contig_2230	10097	0.5330296127562643
contig_22301	9375	0.41824
contig_22302	4529	0.49149922720247297
contig_22303	3814	0.3972207656004195
contig_22304	11020	0.5219600725952813
contig_22305	11576	0.5232377332411887
contig_22306	12882	0.4890544946436889
contig_22307	11637	0.3675345879522214
contig_22308	8044	0.4865738438587767
contig_22309	6904	0.48146002317497105
contig_2231	27413	0.43191186663261955
contig_22310	5016	0.5629984051036683
contig_22311	4917	0.5208460443359773
contig_22312	7435	0.43618022864828515
contig_22313	9498	0.474415666456096
contig_22314	13669	0.37581388543419414
contig_22315	7598	0.44235325085548827
contig_22316	13202	0.46439933343432815
contig_22317	76135	0.2753267222696526
contig_22318	11647	0.5787756503820727
contig_22319	18510	0.6222582387898433
contig_2232	6098	0.5275500163988193
contig_22320	38678	0.4289518589378975
contig_22321	62209	0.6212605893037985
contig_22324	26697	0.4860471213994082
contig_22327	8467	0.45352545175386794
contig_22328	21846	0.5811590222466355
contig_2233	21368	0.5116997379258704
contig_22330	5359	0.463519313304721
contig_22331	35876	0.5821161779462594
contig_22332	10313	0.5031513623581887
contig_22333	63062	0.5195363293266944
contig_22335	3806	0.5914345769837099
contig_22336	20597	0.389231441472059
contig_22337	57523	0.6008205413486779
contig_22339	147266	0.539608599405158
contig_2234	342923	0.43359879623122394
contig_22340	36764	0.5712925688173213
contig_22341	27682	0.42655877465501046
contig_22343	4912	0.4808631921824104
contig_22344	20940	0.6308500477554919
contig_22347	3480	0.546264367816092
contig_22348	5468	0.5338332114118508
contig_22349	7260	0.512258953168044
contig_2235	2243793	0.4254822080289938
contig_22350	56095	0.41556288439254835
contig_22351	23758	0.33226702584392626
contig_22353	14184	0.4524816694867456
